order_time,store_id,product,quantity,unit_price,amount,payment_type
2025-09-01 10:54:19,S008,Thingamajig,5,92.91,464.55,UPI
2025-09-01 10:56:03,S010,Contraption,4,145.17,580.68,CASH
2025-09-01 20:05:17,S007,Doohickey,1,21.67,21.67,UPI
2025-09-01 13:52:26,S004,Doodad,3,40.4,121.2,UPI
2025-09-01 21:21:37,S002,Widget,5,112.58,562.9,UPI
2025-09-01 10:08:54,S009,Widget,5,98.27,491.35,CARD
2025-09-01 20:15:10,S002,Doodad,5,37.91,189.55,CARD
2025-09-01 10:41:23,S001,Doodad,3,43.27,129.81,CARD
2025-09-01 19:28:16,S008,Widget,2,99.47,198.94,UPI
2025-09-01 22:10:29,S002,Thingamajig,1,83.23,83.23,CARD
2025-09-01 13:26:49,S008,Gadget,2,153.44,306.88,CASH
2025-09-01 22:06:01,S001,Doodad,3,40.03,120.09,CASH
2025-09-01 18:59:53,S009,Contraption,4,154.03,616.12,CARD
2025-09-01 20:24:05,S009,Doohickey,4,17.34,69.36,UPI
2025-09-01 13:38:45,S009,Doodad,4,45.15,180.6,UPI
2025-09-01 15:54:33,S008,Widget,5,97.57,487.85,CASH
2025-09-01 22:12:55,S008,Thingamajig,3,78.61,235.83,CARD
2025-09-01 21:59:36,S009,Widget,5,106.52,532.6,CASH
2025-09-01 15:03:48,S001,Widget,5,96.14,480.7,CARD
2025-09-01 22:32:18,S008,Doohickey,5,21.76,108.8,UPI
2025-09-01 09:00:12,S009,Doodad,1,39.47,39.47,WALLET
2025-09-01 11:08:29,S004,Gadget,1,158.75,158.75,UPI
2025-09-01 17:14:54,S004,Apparatus,4,99.73,398.92,CARD
2025-09-01 20:12:37,S004,Apparatus,5,87.6,438.0,CARD
2025-09-01 12:15:40,S005,Doohickey,3,20.47,61.41,CASH
2025-09-01 13:22:48,S009,Doohickey,5,19.02,95.1,WALLET
2025-09-01 11:56:27,S010,Widget,2,97.11,194.22,UPI
2025-09-01 18:53:50,S003,Thingamajig,5,91.83,459.15,CARD
2025-09-01 12:05:32,S003,Gadget,2,138.09,276.18,WALLET
2025-09-01 08:22:52,S005,Doodad,1,45.3,45.3,CARD
2025-09-01 20:56:10,S001,Thingamajig,3,79.0,237.0,CASH
2025-09-01 16:20:21,S010,Gadget,3,164.59,493.77,CARD
2025-09-01 19:31:58,S010,Gadget,1,141.63,141.63,CARD
2025-09-01 20:21:04,S001,Gadget,3,154.32,462.96,WALLET
2025-09-01 14:54:30,S004,Thingamajig,2,75.77,151.54,CARD
2025-09-01 17:24:34,S009,Doodad,4,38.72,154.88,UPI
2025-09-01 15:22:21,S001,Thingamajig,4,84.8,339.2,CARD
2025-09-01 10:20:46,S007,Doohickey,4,21.3,85.2,CASH
2025-09-01 21:05:39,S006,Doohickey,1,19.09,19.09,UPI
2025-09-01 17:17:04,S009,Doodad,1,43.99,43.99,UPI
2025-09-01 15:44:28,S009,Doohickey,4,20.24,80.96,CASH
2025-09-01 19:55:15,S010,Apparatus,5,95.64,478.2,CARD
2025-09-01 21:45:18,S001,Thingamajig,4,87.34,349.36,UPI
2025-09-01 21:28:04,S009,Thingamajig,4,81.54,326.16,CARD
2025-09-01 10:23:41,S009,Gadget,2,170.5,341.0,CARD
2025-09-01 16:38:03,S007,Gadget,3,177.03,531.09,WALLET
2025-09-01 08:31:41,S009,Doohickey,3,20.14,60.42,CASH
2025-09-01 16:56:04,S005,Widget,4,113.75,455.0,UPI
2025-09-01 22:01:24,S008,Doodad,5,45.18,225.9,UPI
2025-09-01 18:49:31,S010,Contraption,4,149.71,598.84,UPI
2025-09-01 17:14:01,S007,Widget,3,114.83,344.49,UPI
2025-09-01 15:11:35,S008,Contraption,2,121.33,242.66,CASH
2025-09-01 20:13:56,S002,Doohickey,3,21.74,65.22,CARD
2025-09-01 13:43:29,S007,Doodad,5,42.77,213.85,UPI
2025-09-01 11:52:33,S007,Gadget,5,147.44,737.2,UPI
2025-09-01 21:57:15,S006,Contraption,1,124.75,124.75,CARD
2025-09-01 22:04:09,S001,Contraption,5,154.73,773.65,WALLET
2025-09-01 20:39:10,S007,Widget,2,93.47,186.94,UPI
2025-09-01 11:59:43,S001,Gadget,4,158.64,634.56,CASH
2025-09-01 21:11:25,S001,Doohickey,2,20.07,40.14,CARD
2025-09-01 12:28:07,S008,Contraption,4,141.42,565.68,WALLET
2025-09-01 11:08:39,S004,Contraption,1,120.58,120.58,WALLET
2025-09-01 16:19:34,S002,Contraption,4,149.86,599.44,CARD
2025-09-01 13:48:49,S002,Whatsit,4,68.03,272.12,CASH
2025-09-01 09:59:15,S001,Apparatus,5,91.43,457.15,CARD
2025-09-01 16:42:07,S009,Whatsit,2,59.09,118.18,UPI
2025-09-01 09:59:15,S005,Thingamajig,3,92.28,276.84,WALLET
2025-09-01 20:41:18,S001,Apparatus,2,98.14,196.28,CASH
2025-09-01 15:06:29,S002,Widget,4,92.39,369.56,WALLET
2025-09-01 19:11:19,S005,Doohickey,4,17.16,68.64,WALLET
2025-09-01 20:36:16,S008,Gadget,3,176.51,529.53,CARD
2025-09-01 15:05:23,S001,Whatsit,3,67.42,202.26,UPI
2025-09-01 21:36:46,S005,Contraption,3,124.82,374.46,CARD
2025-09-01 21:42:51,S008,Doohickey,3,19.41,58.23,CARD
2025-09-01 08:17:55,S008,Gadget,4,162.3,649.2,WALLET
2025-09-01 18:48:22,S003,Doodad,1,44.65,44.65,CARD
2025-09-01 20:50:11,S010,Whatsit,2,63.76,127.52,CASH
2025-09-01 10:16:29,S001,Doohickey,1,18.56,18.56,UPI
2025-09-01 19:26:39,S001,Thingamajig,1,78.17,78.17,CASH
2025-09-01 08:49:41,S010,Contraption,1,142.98,142.98,CASH
2025-09-01 15:56:30,S001,Whatsit,1,68.11,68.11,CASH
2025-09-01 13:24:27,S009,Whatsit,1,60.68,60.68,WALLET
2025-09-01 11:25:28,S003,Whatsit,1,65.13,65.13,CARD
2025-09-01 08:05:22,S001,Whatsit,1,68.88,68.88,UPI
2025-09-01 14:24:58,S006,Whatsit,5,55.99,279.95,CASH
2025-09-01 17:13:38,S003,Thingamajig,4,89.47,357.88,CASH
2025-09-01 13:21:12,S010,Contraption,4,138.46,553.84,WALLET
2025-09-01 14:15:47,S003,Whatsit,2,54.02,108.04,UPI
2025-09-01 20:42:39,S009,Widget,2,110.46,220.92,CARD
2025-09-01 09:46:51,S002,Gadget,4,161.92,647.68,UPI
2025-09-01 08:26:36,S001,Doohickey,1,20.59,20.59,WALLET
2025-09-01 13:56:02,S004,Doodad,2,35.21,70.42,UPI
2025-09-01 12:50:09,S008,Apparatus,1,91.83,91.83,UPI
2025-09-01 17:51:40,S008,Widget,1,104.8,104.8,CARD
2025-09-01 19:57:11,S006,Thingamajig,4,89.36,357.44,CASH
2025-09-01 17:37:42,S005,Thingamajig,5,79.16,395.8,WALLET
2025-09-01 17:35:36,S005,Doodad,1,45.06,45.06,WALLET
2025-09-01 15:08:50,S007,Contraption,4,133.88,535.52,CARD
2025-09-01 09:21:26,S008,Doohickey,1,18.7,18.7,UPI
2025-09-01 21:12:57,S002,Doodad,5,35.22,176.1,CARD
2025-09-01 18:43:05,S001,Whatsit,4,66.16,264.64,WALLET
2025-09-01 22:35:07,S004,Whatsit,4,57.23,228.92,CARD
2025-09-01 19:06:40,S007,Contraption,4,140.1,560.4,UPI
2025-09-01 18:34:00,S003,Whatsit,1,59.55,59.55,WALLET
2025-09-01 18:51:47,S009,Apparatus,5,80.15,400.75,WALLET
2025-09-01 15:34:25,S008,Apparatus,5,80.79,403.95,WALLET
2025-09-01 21:28:28,S010,Contraption,4,151.82,607.28,CARD
2025-09-01 22:45:51,S005,Widget,5,101.81,509.05,CASH
2025-09-01 19:46:02,S003,Gadget,2,164.91,329.82,UPI
2025-09-01 19:57:20,S005,Doohickey,2,19.31,38.62,CASH
2025-09-01 10:15:47,S001,Doodad,5,38.17,190.85,CARD
2025-09-01 17:43:10,S002,Contraption,3,133.12,399.36,CARD
2025-09-01 14:16:34,S008,Doohickey,2,21.29,42.58,UPI
2025-09-01 10:24:00,S004,Gadget,1,154.21,154.21,CASH
2025-09-01 08:46:33,S008,Thingamajig,1,89.2,89.2,CARD
2025-09-01 13:08:20,S010,Gadget,4,170.0,680.0,UPI
2025-09-01 14:12:22,S006,Doohickey,5,22.32,111.6,CASH
2025-09-01 19:47:23,S001,Contraption,3,122.46,367.38,UPI
2025-09-01 20:03:34,S002,Contraption,5,122.21,611.05,CARD
2025-09-01 11:43:18,S008,Whatsit,4,61.5,246.0,CARD
2025-09-01 21:57:57,S004,Whatsit,5,54.73,273.65,CARD
2025-09-01 10:54:27,S004,Doohickey,3,18.22,54.66,CASH
2025-09-01 10:59:32,S003,Contraption,4,138.77,555.08,CASH
2025-09-01 20:04:49,S005,Gadget,1,157.53,157.53,CARD
2025-09-01 16:54:38,S004,Doodad,4,38.42,153.68,WALLET
2025-09-01 09:05:46,S001,Doodad,4,39.88,159.52,UPI
2025-09-01 21:20:00,S005,Doohickey,2,18.07,36.14,UPI
2025-09-01 14:24:54,S004,Thingamajig,2,82.78,165.56,UPI
2025-09-01 09:13:53,S007,Apparatus,2,104.36,208.72,CASH
2025-09-01 21:05:37,S005,Thingamajig,1,90.33,90.33,CARD
2025-09-01 21:38:17,S006,Thingamajig,3,74.96,224.88,CARD
2025-09-01 12:04:49,S010,Widget,2,101.7,203.4,CASH
2025-09-01 22:48:05,S001,Thingamajig,1,91.0,91.0,CARD
2025-09-01 19:30:21,S007,Thingamajig,4,89.56,358.24,CARD
2025-09-01 21:28:07,S009,Widget,3,89.86,269.58,CASH
2025-09-01 11:03:02,S003,Whatsit,2,70.77,141.54,UPI
2025-09-01 22:55:25,S004,Contraption,2,127.29,254.58,WALLET
2025-09-01 20:16:49,S003,Apparatus,3,90.67,272.01,CARD
2025-09-01 12:55:35,S005,Whatsit,3,68.23,204.69,CARD
2025-09-01 13:01:42,S009,Whatsit,4,59.14,236.56,UPI
2025-09-01 14:11:43,S006,Thingamajig,1,75.96,75.96,UPI
2025-09-01 12:26:10,S001,Thingamajig,4,87.5,350.0,CARD
2025-09-01 20:16:17,S007,Gadget,1,170.27,170.27,CASH
2025-09-01 16:24:32,S008,Contraption,4,141.02,564.08,UPI
2025-09-01 16:09:48,S004,Whatsit,1,65.63,65.63,WALLET
2025-09-01 10:42:45,S010,Doohickey,1,18.51,18.51,UPI
2025-09-01 17:41:39,S006,Thingamajig,2,89.15,178.3,WALLET
2025-09-01 15:03:03,S006,Apparatus,4,80.89,323.56,CASH
2025-09-01 19:12:34,S005,Doodad,3,46.6,139.8,WALLET
2025-09-01 12:43:18,S009,Doodad,1,40.2,40.2,CASH
2025-09-01 15:50:53,S003,Widget,4,100.18,400.72,WALLET
2025-09-01 16:56:37,S007,Thingamajig,5,84.5,422.5,WALLET
2025-09-01 18:08:00,S008,Thingamajig,4,83.03,332.12,WALLET
2025-09-01 09:05:52,S006,Doohickey,1,22.69,22.69,CASH
2025-09-01 09:48:09,S008,Gadget,4,146.58,586.32,CARD
2025-09-01 15:29:35,S004,Apparatus,4,101.13,404.52,CARD
2025-09-01 08:28:19,S006,Widget,5,111.25,556.25,UPI
2025-09-01 12:29:03,S002,Widget,3,107.85,323.55,CARD
2025-09-01 09:59:14,S004,Apparatus,2,90.21,180.42,UPI
2025-09-01 16:10:10,S005,Doodad,2,38.11,76.22,CASH
2025-09-01 14:55:57,S005,Apparatus,2,104.08,208.16,WALLET
2025-09-01 09:22:24,S006,Gadget,3,153.84,461.52,WALLET
2025-09-01 11:56:36,S001,Thingamajig,4,74.15,296.6,WALLET
2025-09-01 10:59:34,S002,Whatsit,3,69.9,209.7,WALLET
2025-09-01 08:25:47,S003,Apparatus,2,84.68,169.36,CASH
2025-09-01 22:42:57,S007,Doodad,4,41.99,167.96,WALLET
2025-09-01 17:30:01,S003,Whatsit,5,58.97,294.85,WALLET
2025-09-01 18:24:12,S002,Gadget,3,165.84,497.52,WALLET
2025-09-01 21:16:52,S002,Doohickey,5,22.46,112.3,WALLET
2025-09-01 09:09:48,S008,Gadget,3,167.88,503.64,CASH
2025-09-01 21:06:27,S008,Gadget,1,167.72,167.72,CARD
2025-09-01 20:14:16,S001,Gadget,5,170.05,850.25,CARD
2025-09-01 20:55:57,S002,Apparatus,2,102.75,205.5,CASH
2025-09-01 15:54:37,S002,Thingamajig,3,84.64,253.92,CARD
2025-09-01 15:11:55,S008,Gadget,5,139.61,698.05,WALLET
2025-09-01 20:43:03,S006,Contraption,2,116.53,233.06,UPI
2025-09-01 20:40:38,S001,Gadget,5,170.21,851.05,UPI
2025-09-01 18:25:48,S009,Doohickey,1,22.38,22.38,CARD
2025-09-01 13:56:46,S002,Gadget,5,138.37,691.85,CASH
2025-09-01 09:36:18,S004,Contraption,5,125.37,626.85,CASH
2025-09-01 08:24:46,S004,Widget,2,94.26,188.52,CARD
2025-09-01 19:15:47,S009,Widget,3,97.29,291.87,UPI
2025-09-01 22:02:19,S001,Widget,5,116.25,581.25,CARD
2025-09-01 12:29:46,S007,Thingamajig,1,92.98,92.98,WALLET
2025-09-01 17:37:11,S006,Contraption,4,137.48,549.92,CASH
2025-09-01 08:36:45,S004,Doodad,1,43.25,43.25,WALLET
2025-09-01 11:52:52,S001,Widget,2,98.81,197.62,UPI
2025-09-01 10:22:59,S002,Apparatus,2,87.64,175.28,UPI
2025-09-01 12:54:48,S005,Apparatus,2,81.69,163.38,CARD
2025-09-01 17:46:16,S006,Contraption,3,117.44,352.32,CARD
2025-09-01 12:26:47,S003,Doohickey,2,17.22,34.44,CARD
2025-09-01 21:15:32,S009,Whatsit,2,60.96,121.92,WALLET
2025-09-01 18:09:06,S003,Thingamajig,2,84.93,169.86,WALLET
2025-09-01 09:36:25,S003,Gadget,1,143.6,143.6,CASH
2025-09-01 10:08:03,S009,Apparatus,2,83.02,166.04,UPI
2025-09-01 22:06:14,S008,Whatsit,4,60.96,243.84,WALLET
2025-09-01 12:15:44,S010,Widget,1,98.48,98.48,UPI
2025-09-01 16:23:26,S010,Contraption,1,148.19,148.19,CARD
2025-09-01 12:04:56,S005,Doodad,4,41.36,165.44,CARD
2025-09-01 20:45:46,S006,Apparatus,3,104.51,313.53,WALLET
2025-09-01 10:14:36,S003,Doohickey,3,22.26,66.78,CASH
2025-09-01 17:16:00,S009,Doohickey,4,22.18,88.72,CARD
2025-09-01 18:01:24,S003,Whatsit,1,61.15,61.15,WALLET
2025-09-01 21:23:24,S004,Thingamajig,3,91.77,275.31,UPI
2025-09-01 12:43:19,S008,Contraption,2,130.59,261.18,CASH
2025-09-01 08:48:19,S006,Whatsit,4,66.38,265.52,CASH
2025-09-01 20:40:35,S006,Thingamajig,1,93.75,93.75,WALLET
2025-09-01 09:12:25,S006,Thingamajig,3,91.9,275.7,UPI
2025-09-01 17:26:23,S009,Whatsit,2,65.47,130.94,WALLET
2025-09-01 20:51:22,S009,Widget,4,115.82,463.28,CARD
2025-09-01 13:55:28,S009,Apparatus,5,84.91,424.55,CASH
2025-09-01 18:27:32,S004,Whatsit,3,63.02,189.06,CARD
2025-09-01 08:46:54,S010,Widget,4,91.25,365.0,CARD
2025-09-01 18:04:18,S009,Doohickey,4,22.38,89.52,CARD
2025-09-01 17:03:37,S005,Doohickey,5,21.26,106.3,UPI
2025-09-01 15:52:15,S007,Doohickey,4,17.31,69.24,CASH
2025-09-01 12:17:02,S007,Whatsit,2,68.71,137.42,UPI
2025-09-01 13:29:59,S004,Gadget,2,177.66,355.32,WALLET
2025-09-01 08:20:19,S007,Doodad,3,46.74,140.22,WALLET
2025-09-01 14:19:42,S006,Widget,4,96.4,385.6,CARD
2025-09-01 16:57:11,S004,Doohickey,3,17.24,51.72,CARD
2025-09-01 20:51:54,S006,Widget,3,114.01,342.03,UPI
2025-09-01 13:51:12,S006,Thingamajig,4,79.67,318.68,CARD
2025-09-01 09:42:41,S009,Doodad,3,46.13,138.39,CARD
2025-09-01 18:54:57,S009,Doohickey,4,20.13,80.52,CASH
2025-09-01 22:55:39,S010,Gadget,2,134.23,268.46,CASH
2025-09-01 22:03:47,S003,Gadget,4,159.38,637.52,WALLET
2025-09-01 10:48:42,S005,Widget,3,98.52,295.56,UPI
2025-09-01 13:20:02,S005,Doohickey,2,19.43,38.86,CASH
2025-09-01 16:51:12,S007,Doohickey,3,18.99,56.97,CASH
2025-09-01 09:29:48,S010,Contraption,2,123.99,247.98,WALLET
2025-09-01 20:43:54,S006,Widget,5,112.6,563.0,WALLET
2025-09-01 10:52:19,S005,Contraption,1,116.35,116.35,WALLET
2025-09-01 17:51:38,S004,Gadget,5,152.74,763.7,UPI
2025-09-01 18:01:31,S007,Widget,2,100.38,200.76,UPI
2025-09-01 08:35:19,S003,Apparatus,1,85.2,85.2,CARD
2025-09-01 16:59:59,S006,Doohickey,1,18.17,18.17,UPI
2025-09-01 18:24:39,S001,Doohickey,2,21.05,42.1,CARD
2025-09-01 18:41:25,S007,Contraption,4,133.35,533.4,WALLET
2025-09-01 21:34:47,S005,Thingamajig,2,84.98,169.96,UPI
2025-09-01 14:53:48,S009,Doodad,3,36.05,108.15,WALLET
2025-09-01 08:21:44,S006,Gadget,2,168.32,336.64,WALLET
2025-09-01 17:55:48,S002,Widget,3,97.14,291.42,WALLET
2025-09-01 18:35:06,S002,Whatsit,4,68.52,274.08,WALLET
2025-09-01 12:58:55,S007,Thingamajig,3,80.7,242.1,WALLET
2025-09-01 13:35:39,S006,Doohickey,1,21.29,21.29,CASH
2025-09-01 12:13:48,S009,Contraption,4,151.13,604.52,WALLET
2025-09-01 13:30:53,S002,Widget,1,117.18,117.18,WALLET
2025-09-01 19:51:12,S009,Doohickey,3,17.82,53.46,WALLET
2025-09-01 18:40:09,S007,Contraption,4,150.98,603.92,CARD
2025-09-01 16:20:06,S010,Contraption,3,117.06,351.18,CASH
2025-09-01 08:28:50,S003,Doodad,2,38.67,77.34,CARD
2025-09-01 19:29:57,S007,Gadget,1,153.55,153.55,WALLET
2025-09-01 18:04:58,S010,Whatsit,4,69.09,276.36,WALLET
2025-09-01 13:38:46,S008,Widget,5,105.16,525.8,CARD
2025-09-01 19:28:35,S008,Thingamajig,4,86.53,346.12,CARD
2025-09-01 21:18:35,S007,Whatsit,5,59.15,295.75,CARD
2025-09-01 08:01:15,S006,Doodad,1,40.61,40.61,CASH
2025-09-01 21:08:35,S005,Thingamajig,2,75.62,151.24,CASH
2025-09-01 13:22:42,S004,Whatsit,1,56.79,56.79,CASH
2025-09-01 12:18:45,S007,Widget,3,115.38,346.14,CASH
2025-09-01 21:12:38,S004,Doohickey,5,18.4,92.0,UPI
2025-09-01 17:47:55,S006,Gadget,4,148.81,595.24,CASH
2025-09-01 17:10:55,S006,Whatsit,1,61.59,61.59,UPI
2025-09-01 18:06:03,S004,Apparatus,1,89.58,89.58,CARD
2025-09-01 14:23:00,S006,Apparatus,3,98.09,294.27,WALLET
2025-09-01 22:16:15,S008,Thingamajig,5,78.91,394.55,CARD
2025-09-01 10:51:57,S002,Doodad,2,41.76,83.52,CARD
2025-09-01 10:25:06,S001,Apparatus,2,93.75,187.5,CARD
2025-09-01 14:15:19,S002,Thingamajig,5,91.0,455.0,CASH
2025-09-01 20:16:29,S003,Thingamajig,3,85.28,255.84,CARD
2025-09-01 19:53:08,S009,Doohickey,5,22.73,113.65,CARD
2025-09-01 12:58:28,S001,Whatsit,2,68.17,136.34,UPI
2025-09-01 13:36:36,S009,Doohickey,4,19.73,78.92,WALLET
2025-09-01 11:12:24,S001,Gadget,2,154.1,308.2,WALLET
2025-09-01 12:09:32,S004,Whatsit,2,58.41,116.82,CASH
2025-09-01 09:34:46,S009,Whatsit,3,67.36,202.08,CARD
2025-09-01 11:53:43,S008,Widget,5,105.06,525.3,CASH
2025-09-01 12:35:48,S006,Contraption,2,147.1,294.2,UPI
2025-09-01 12:56:24,S003,Whatsit,2,67.53,135.06,CARD
2025-09-01 22:39:18,S005,Whatsit,2,53.82,107.64,CARD
2025-09-01 21:19:09,S009,Widget,4,116.47,465.88,CARD
2025-09-01 09:34:41,S010,Widget,5,107.12,535.6,CASH
2025-09-01 17:44:04,S009,Thingamajig,3,82.94,248.82,UPI
2025-09-01 14:15:47,S006,Thingamajig,2,86.87,173.74,CASH
2025-09-01 11:35:24,S003,Contraption,5,139.29,696.45,CARD
2025-09-01 18:27:02,S006,Contraption,3,140.6,421.8,WALLET
2025-09-01 15:13:08,S003,Widget,1,116.51,116.51,UPI
2025-09-01 17:54:48,S004,Doodad,2,38.39,76.78,CASH
2025-09-01 09:56:54,S002,Widget,4,115.16,460.64,UPI
2025-09-01 18:21:50,S007,Apparatus,5,92.74,463.7,WALLET
2025-09-01 11:51:08,S005,Gadget,1,148.49,148.49,CARD
2025-09-01 15:53:13,S002,Doodad,1,36.05,36.05,WALLET
2025-09-01 19:02:10,S002,Gadget,5,160.33,801.65,CARD
2025-09-01 15:06:53,S005,Gadget,3,165.99,497.97,CASH
2025-09-01 10:19:13,S004,Whatsit,5,61.85,309.25,CASH
2025-09-01 11:29:04,S003,Whatsit,3,56.83,170.49,CASH
2025-09-01 22:07:22,S002,Widget,1,104.98,104.98,CARD
2025-09-01 16:35:30,S005,Thingamajig,4,86.14,344.56,CARD
2025-09-01 09:34:18,S002,Apparatus,4,82.71,330.84,CASH
2025-09-01 20:31:19,S010,Doodad,4,39.35,157.4,WALLET
2025-09-01 09:16:52,S003,Doodad,4,39.18,156.72,CASH
2025-09-01 19:36:57,S004,Widget,2,115.01,230.02,CARD
2025-09-01 11:27:47,S005,Contraption,5,147.84,739.2,WALLET
2025-09-01 09:27:37,S009,Gadget,5,137.13,685.65,UPI
2025-09-01 08:00:25,S007,Gadget,4,138.23,552.92,CASH
2025-09-01 21:41:50,S007,Doohickey,1,22.74,22.74,WALLET
2025-09-01 16:28:33,S007,Contraption,4,139.88,559.52,CARD
2025-09-01 16:31:38,S009,Gadget,4,168.12,672.48,CARD
2025-09-01 11:19:08,S005,Widget,2,101.68,203.36,CASH
2025-09-01 21:22:57,S006,Contraption,4,132.57,530.28,CASH
2025-09-01 18:17:09,S009,Thingamajig,4,83.55,334.2,WALLET
2025-09-01 08:56:45,S003,Contraption,5,140.03,700.15,CARD
2025-09-01 17:16:06,S008,Doohickey,1,21.85,21.85,UPI
2025-09-01 17:00:23,S009,Doodad,1,39.61,39.61,WALLET
2025-09-01 13:33:48,S008,Whatsit,3,65.9,197.7,WALLET
2025-09-01 11:22:50,S008,Contraption,4,141.87,567.48,UPI
2025-09-01 13:17:09,S005,Apparatus,3,85.71,257.13,CARD
2025-09-01 09:05:19,S005,Doodad,4,38.09,152.36,CARD
2025-09-01 10:13:08,S001,Gadget,1,150.08,150.08,UPI
2025-09-01 09:43:46,S006,Thingamajig,1,71.75,71.75,CARD
2025-09-01 14:47:42,S006,Doohickey,4,18.34,73.36,WALLET
2025-09-01 09:40:11,S008,Gadget,1,150.48,150.48,CASH
2025-09-01 20:13:15,S003,Whatsit,3,65.97,197.91,CARD
2025-09-01 10:08:39,S006,Contraption,1,130.83,130.83,WALLET
2025-09-01 13:16:46,S002,Thingamajig,2,92.02,184.04,UPI
2025-09-01 08:15:40,S004,Gadget,1,171.09,171.09,CASH
2025-09-01 20:51:01,S007,Contraption,4,126.1,504.4,WALLET
2025-09-01 21:25:15,S007,Gadget,1,144.74,144.74,UPI
2025-09-02 13:08:12,S001,Contraption,3,146.12,438.36,CASH
2025-09-02 09:00:52,S009,Contraption,5,118.79,593.95,CARD
2025-09-02 08:55:44,S006,Apparatus,4,101.24,404.96,CARD
2025-09-02 11:04:09,S002,Contraption,3,127.24,381.72,CARD
2025-09-02 21:11:03,S005,Gadget,3,146.96,440.88,CASH
2025-09-02 12:36:04,S002,Doodad,5,39.11,195.55,CASH
2025-09-02 10:23:12,S006,Gadget,5,177.17,885.85,CASH
2025-09-02 15:26:54,S007,Widget,3,118.71,356.13,WALLET
2025-09-02 19:08:39,S007,Thingamajig,4,94.03,376.12,CARD
2025-09-02 17:17:19,S003,Doodad,2,36.14,72.28,WALLET
2025-09-02 22:44:14,S009,Widget,1,92.99,92.99,CASH
2025-09-02 15:43:37,S009,Thingamajig,2,88.17,176.34,CASH
2025-09-02 18:59:11,S002,Doodad,1,37.4,37.4,CASH
2025-09-02 12:26:26,S006,Thingamajig,5,81.26,406.3,UPI
2025-09-02 13:33:36,S010,Widget,4,109.12,436.48,WALLET
2025-09-02 12:25:23,S002,Gadget,2,135.66,271.32,CARD
2025-09-02 13:05:50,S009,Doohickey,1,20.43,20.43,CARD
2025-09-02 09:40:08,S009,Contraption,5,150.89,754.45,CARD
2025-09-02 13:22:22,S005,Doohickey,4,21.26,85.04,UPI
2025-09-02 21:51:28,S009,Apparatus,4,82.14,328.56,WALLET
2025-09-02 20:17:29,S010,Contraption,1,146.75,146.75,WALLET
2025-09-02 10:26:14,S004,Apparatus,3,86.93,260.79,UPI
2025-09-02 11:45:56,S004,Apparatus,1,81.76,81.76,CASH
2025-09-02 22:41:43,S004,Whatsit,3,53.13,159.39,UPI
2025-09-02 18:26:21,S003,Apparatus,4,99.77,399.08,CASH
2025-09-02 21:35:50,S002,Thingamajig,5,92.16,460.8,UPI
2025-09-02 11:36:11,S010,Doodad,4,46.13,184.52,CASH
2025-09-02 13:42:36,S008,Gadget,2,170.12,340.24,CARD
2025-09-02 13:59:50,S003,Doodad,1,38.49,38.49,WALLET
2025-09-02 08:26:26,S005,Apparatus,3,90.17,270.51,CARD
2025-09-02 10:22:50,S004,Gadget,5,145.13,725.65,CASH
2025-09-02 08:20:39,S004,Apparatus,1,88.09,88.09,CARD
2025-09-02 09:09:32,S010,Widget,4,94.35,377.4,UPI
2025-09-02 17:02:44,S009,Contraption,1,148.1,148.1,UPI
2025-09-02 18:31:22,S004,Whatsit,2,69.93,139.86,UPI
2025-09-02 11:53:46,S003,Widget,5,97.9,489.5,CARD
2025-09-02 09:23:21,S008,Doodad,4,37.47,149.88,UPI
2025-09-02 19:08:21,S006,Contraption,5,128.5,642.5,CASH
2025-09-02 17:17:54,S007,Doohickey,1,21.63,21.63,UPI
2025-09-02 21:44:43,S005,Whatsit,3,67.06,201.18,CARD
2025-09-02 09:05:58,S010,Contraption,2,142.93,285.86,UPI
2025-09-02 09:30:04,S003,Thingamajig,2,74.36,148.72,CASH
2025-09-02 22:54:55,S005,Whatsit,3,65.38,196.14,WALLET
2025-09-02 13:48:24,S009,Gadget,5,157.94,789.7,UPI
2025-09-02 10:00:04,S007,Apparatus,3,93.02,279.06,WALLET
2025-09-02 22:09:50,S010,Thingamajig,5,88.41,442.05,WALLET
2025-09-02 20:49:52,S001,Apparatus,4,80.77,323.08,CARD
2025-09-02 15:15:45,S007,Whatsit,4,60.19,240.76,UPI
2025-09-02 21:55:48,S008,Doohickey,1,20.35,20.35,WALLET
2025-09-02 17:49:41,S002,Whatsit,3,67.76,203.28,CARD
2025-09-02 21:42:40,S006,Contraption,5,149.8,749.0,CARD
2025-09-02 21:10:01,S001,Contraption,2,137.89,275.78,WALLET
2025-09-02 18:21:28,S002,Whatsit,4,67.33,269.32,WALLET
2025-09-02 18:43:40,S002,Contraption,1,147.15,147.15,CARD
2025-09-02 09:20:36,S008,Thingamajig,4,74.98,299.92,CASH
2025-09-02 16:17:45,S001,Doohickey,4,20.23,80.92,CASH
2025-09-02 11:08:11,S006,Doodad,4,45.93,183.72,UPI
2025-09-02 08:04:00,S009,Doodad,3,43.67,131.01,CARD
2025-09-02 20:06:40,S010,Contraption,1,138.69,138.69,WALLET
2025-09-02 22:54:28,S007,Contraption,3,138.36,415.08,WALLET
2025-09-02 08:00:30,S007,Whatsit,4,66.9,267.6,WALLET
