order_time,store_id,item,quantity,price,payment_type
2025-09-03 14:23:42,S006,Thingamajig,1,92.84,CASH
2025-09-03 12:28:35,S003,Contraption,4,150.24,CARD
2025-09-03 22:19:48,S009,Thingamajig,3,88.09,CASH
2025-09-03 13:21:08,S006,Doohickey,5,20.52,CASH
2025-09-03 19:02:33,S009,Gadget,5,165.76,CARD
2025-09-03 11:23:26,S003,Apparatus,1,90.42,UPI
2025-09-03 11:43:43,S006,Gadget,2,176.58,UPI
2025-09-03 15:45:19,S010,Doohickey,2,21.49,WALLET
2025-09-03 18:20:54,S008,Contraption,2,123.12,CASH
2025-09-03 15:50:26,S009,Whatsit,2,55.0,CASH
2025-09-03 11:04:01,S005,Contraption,2,126.24,WALLET
2025-09-03 21:17:10,S009,Apparatus,2,82.74,UPI
2025-09-03 17:36:34,S009,Doohickey,1,18.31,CASH
2025-09-03 09:57:44,S005,Gadget,3,148.77,CARD
2025-09-03 09:03:27,S007,Thingamajig,5,78.96,CASH
2025-09-03 12:51:45,S009,Widget,4,100.84,CARD
2025-09-03 14:06:56,S006,Doodad,1,43.75,UPI
2025-09-03 17:14:40,S009,Gadget,3,143.06,CASH
2025-09-03 13:29:51,S007,Whatsit,2,57.06,UPI
2025-09-03 22:02:51,S008,Apparatus,1,106.46,CARD
2025-09-03 13:31:50,S007,Contraption,4,125.19,CARD
2025-09-03 19:23:57,S003,Gadget,2,165.74,CASH
2025-09-03 22:00:51,S008,Apparatus,1,87.68,CARD
2025-09-03 19:03:12,S008,Apparatus,1,100.39,WALLET
2025-09-03 08:59:39,S005,Doodad,5,46.1,UPI
2025-09-03 13:49:34,S006,Doohickey,3,20.39,CASH
2025-09-03 21:49:28,S009,Thingamajig,3,77.8,CARD
2025-09-03 14:39:14,S010,Widget,4,100.12,UPI
2025-09-03 14:36:32,S005,Doodad,1,44.87,CARD
2025-09-03 16:18:48,S003,Doodad,1,36.52,UPI
2025-09-03 10:16:37,S008,Apparatus,2,80.25,CARD
2025-09-03 22:05:05,S006,Widget,4,112.8,CASH
2025-09-03 10:55:39,S003,Whatsit,1,70.46,CARD
2025-09-03 18:04:17,S003,Widget,1,93.87,WALLET
2025-09-03 15:47:45,S002,Thingamajig,5,92.5,CASH
2025-09-03 10:16:10,S004,Thingamajig,4,91.74,CARD
2025-09-03 21:06:00,S008,Thingamajig,5,72.35,CASH
2025-09-03 17:13:03,S008,Whatsit,4,58.47,UPI
2025-09-03 21:10:27,S007,Thingamajig,5,93.02,CASH
2025-09-03 14:03:46,S002,Doohickey,1,18.04,UPI
2025-09-03 08:27:15,S003,Contraption,4,141.08,CARD
2025-09-03 13:07:25,S006,Widget,3,103.29,WALLET
2025-09-03 17:45:38,S005,Widget,1,102.35,WALLET
2025-09-03 11:29:02,S004,Contraption,4,132.28,UPI
2025-09-03 20:43:31,S008,Doodad,1,35.28,WALLET
2025-09-03 16:50:31,S009,Thingamajig,1,72.01,CASH
2025-09-03 16:26:56,S001,Doodad,2,40.3,WALLET
2025-09-03 12:01:37,S003,Contraption,5,150.5,CARD
2025-09-03 19:44:51,S001,Thingamajig,4,78.66,UPI
2025-09-03 21:23:31,S002,Contraption,3,131.48,WALLET
2025-09-03 15:11:45,S004,Contraption,1,116.41,CASH
2025-09-03 18:24:58,S008,Gadget,3,151.02,WALLET
2025-09-03 15:28:22,S003,Doodad,2,36.7,UPI
2025-09-03 16:31:09,S001,Whatsit,3,69.79,WALLET
2025-09-03 15:31:37,S004,Thingamajig,3,90.45,CASH
2025-09-03 14:19:30,S010,Doohickey,4,22.75,WALLET
2025-09-03 13:53:31,S004,Apparatus,1,80.41,WALLET
2025-09-03 15:38:39,S006,Whatsit,1,60.54,CASH
2025-09-03 15:49:49,S008,Whatsit,3,55.61,WALLET
2025-09-03 20:09:38,S008,Thingamajig,4,78.73,CARD
2025-09-03 22:51:29,S009,Widget,1,116.15,CASH
2025-09-03 08:54:04,S005,Thingamajig,4,78.44,CARD
2025-09-03 17:19:14,S007,Whatsit,3,55.29,CASH
2025-09-03 08:43:13,S001,Doodad,2,42.48,WALLET
2025-09-03 19:36:19,S005,Apparatus,4,84.71,CARD
2025-09-03 13:59:04,S010,Widget,4,103.69,CASH
2025-09-03 09:18:56,S001,Whatsit,2,59.61,CASH
2025-09-03 09:10:47,S005,Doodad,1,36.12,UPI
2025-09-03 17:10:48,S005,Thingamajig,1,82.29,CASH
2025-09-03 21:00:50,S010,Doodad,1,39.81,CARD
2025-09-03 22:00:27,S006,Apparatus,3,91.57,CARD
2025-09-03 09:08:50,S010,Apparatus,4,80.32,CASH
2025-09-03 11:55:03,S003,Thingamajig,5,89.74,CARD
2025-09-03 19:39:48,S008,Doohickey,4,22.59,WALLET
2025-09-03 22:50:53,S008,Doohickey,4,19.03,CASH
2025-09-03 09:46:33,S004,Gadget,4,154.05,CARD
2025-09-03 17:17:32,S010,Whatsit,5,68.32,UPI
2025-09-03 17:31:44,S007,Whatsit,5,57.62,UPI
2025-09-03 09:08:39,S001,Apparatus,1,80.5,CASH
2025-09-03 13:02:15,S008,Apparatus,2,85.26,CARD
2025-09-03 15:48:11,S008,Whatsit,2,62.18,CARD
2025-09-03 16:12:05,S001,Whatsit,4,69.89,UPI
2025-09-03 20:57:46,S010,Doohickey,5,17.21,CARD
2025-09-03 16:30:47,S005,Apparatus,4,98.26,UPI
2025-09-03 14:40:55,S005,Gadget,4,136.47,UPI
2025-09-03 12:57:59,S001,Apparatus,3,104.22,UPI
2025-09-03 14:13:01,S006,Doohickey,2,18.39,CARD
2025-09-03 11:39:31,S002,Apparatus,5,91.3,CASH
2025-09-03 14:16:52,S002,Gadget,1,154.93,WALLET
2025-09-03 09:22:17,S006,Gadget,5,148.36,WALLET
2025-09-03 15:17:11,S009,Whatsit,5,67.12,WALLET
2025-09-03 12:09:50,S002,Contraption,4,139.65,WALLET
2025-09-03 10:25:54,S002,Gadget,5,154.06,WALLET
2025-09-03 21:21:31,S003,Thingamajig,1,77.58,WALLET
2025-09-03 09:22:15,S008,Widget,3,118.69,CARD
2025-09-03 22:58:35,S008,Thingamajig,2,77.04,CARD
2025-09-03 20:28:50,S006,Widget,4,104.37,CASH
2025-09-03 08:16:02,S006,Widget,3,97.01,CASH
2025-09-03 12:47:28,S007,Whatsit,3,69.56,UPI
2025-09-03 15:40:25,S002,Widget,5,112.7,UPI
2025-09-03 08:05:26,S001,Doohickey,1,17.3,UPI
2025-09-03 21:50:35,S006,Apparatus,4,89.93,CASH
2025-09-03 14:46:56,S006,Doodad,3,36.07,CASH
2025-09-03 16:04:50,S007,Widget,2,109.86,WALLET
2025-09-03 22:28:00,S001,Apparatus,5,91.8,CASH
2025-09-03 17:45:26,S005,Doohickey,4,19.77,CASH
2025-09-03 16:41:23,S001,Doohickey,4,20.06,UPI
2025-09-03 09:06:18,S010,Gadget,1,144.19,UPI
2025-09-03 11:43:33,S002,Doodad,2,43.57,WALLET
2025-09-03 08:18:53,S007,Doodad,2,38.74,UPI
2025-09-03 16:08:20,S001,Contraption,5,126.22,CASH
2025-09-03 19:49:54,S005,Contraption,2,150.2,CASH
2025-09-03 21:05:54,S002,Contraption,5,151.08,UPI
2025-09-03 17:13:53,S001,Whatsit,5,68.85,CARD
2025-09-03 08:57:27,S001,Whatsit,5,63.44,WALLET
2025-09-03 17:19:14,S008,Contraption,1,150.59,CARD
2025-09-03 19:42:28,S004,Thingamajig,3,79.56,UPI
2025-09-03 19:04:24,S003,Thingamajig,2,80.08,WALLET
2025-09-03 11:47:56,S002,Whatsit,3,56.02,CARD
2025-09-03 17:43:01,S005,Doohickey,3,21.65,CASH
2025-09-03 14:36:07,S007,Gadget,3,177.86,CASH
2025-09-03 09:00:28,S010,Gadget,2,169.8,CASH
2025-09-03 18:53:36,S007,Widget,5,94.93,CASH
2025-09-03 19:49:03,S007,Doodad,2,36.71,CASH
2025-09-03 18:24:39,S004,Widget,1,103.19,WALLET
2025-09-03 20:53:15,S008,Whatsit,1,61.13,CARD
2025-09-03 18:17:55,S009,Whatsit,2,63.65,WALLET
2025-09-03 21:03:43,S007,Widget,1,117.7,CARD
2025-09-03 18:30:16,S001,Whatsit,5,62.51,CASH
2025-09-03 21:09:30,S007,Contraption,1,144.69,CASH
2025-09-03 20:08:37,S009,Contraption,4,145.28,CASH
2025-09-03 17:50:09,S003,Doodad,2,41.13,UPI
2025-09-03 22:18:05,S003,Gadget,5,173.65,CASH
2025-09-03 17:48:38,S007,Widget,5,102.14,UPI
2025-09-03 15:39:19,S004,Whatsit,2,62.81,WALLET
2025-09-03 21:10:38,S008,Doohickey,3,22.6,WALLET
2025-09-03 14:13:40,S005,Gadget,5,165.43,WALLET
2025-09-03 12:36:07,S006,Apparatus,1,97.61,CARD
2025-09-03 21:33:07,S008,Whatsit,2,60.21,WALLET
2025-09-03 14:18:11,S001,Contraption,2,133.61,UPI
2025-09-03 10:26:45,S009,Widget,2,102.27,CASH
2025-09-03 12:28:19,S005,Thingamajig,5,74.32,CARD
2025-09-03 18:21:13,S006,Gadget,3,177.15,CARD
2025-09-03 10:21:53,S005,Doodad,5,38.81,WALLET
2025-09-03 11:35:12,S009,Gadget,2,142.75,UPI
2025-09-03 09:54:49,S008,Whatsit,2,69.14,CARD
2025-09-03 17:29:24,S005,Contraption,4,147.97,WALLET
2025-09-03 11:30:49,S001,Doodad,1,41.12,WALLET
2025-09-03 11:53:11,S007,Apparatus,1,99.6,CARD
2025-09-03 11:25:45,S009,Whatsit,3,70.48,CARD
2025-09-03 18:23:39,S005,Contraption,5,126.21,CARD
2025-09-03 17:31:31,S006,Gadget,5,172.74,UPI
2025-09-03 08:15:07,S009,Contraption,1,141.31,WALLET
2025-09-03 16:27:32,S010,Apparatus,2,103.73,UPI
2025-09-03 19:24:01,S002,Widget,4,102.32,CARD
2025-09-03 21:39:55,S007,Apparatus,4,105.09,UPI
2025-09-03 20:18:52,S006,Whatsit,3,67.22,WALLET
2025-09-03 22:26:12,S006,Apparatus,4,92.64,UPI
2025-09-03 18:58:14,S010,Gadget,3,144.92,CARD
2025-09-03 16:05:55,S003,Gadget,4,168.25,CASH
2025-09-03 08:51:25,S005,Doodad,1,35.86,CASH
2025-09-03 21:18:20,S007,Widget,1,105.4,UPI
2025-09-03 21:18:08,S001,Apparatus,1,97.77,UPI
2025-09-03 11:55:25,S009,Doodad,3,39.78,UPI
2025-09-03 19:52:24,S002,Doodad,1,41.98,CASH
2025-09-03 19:27:40,S006,Thingamajig,1,93.08,CARD
2025-09-03 21:26:11,S005,Doodad,5,37.23,UPI
2025-09-03 19:50:54,S005,Gadget,5,174.82,UPI
2025-09-03 21:35:33,S009,Apparatus,2,88.46,UPI
2025-09-03 10:51:38,S002,Whatsit,2,58.43,UPI
2025-09-03 09:58:13,S008,Gadget,4,151.51,CASH
2025-09-03 22:36:25,S006,Whatsit,4,56.24,CARD
2025-09-03 20:07:45,S009,Apparatus,1,104.67,WALLET
2025-09-03 14:28:54,S008,Gadget,1,159.96,UPI
2025-09-03 13:31:35,S005,Doohickey,4,18.39,UPI
2025-09-03 10:06:38,S004,Doohickey,4,21.67,UPI
2025-09-03 18:56:27,S003,Thingamajig,4,75.83,CARD
2025-09-03 10:16:16,S004,Doohickey,2,19.02,CASH
2025-09-03 10:27:39,S005,Doohickey,1,21.3,WALLET
2025-09-03 20:45:57,S005,Thingamajig,1,89.77,CARD
2025-09-03 12:15:26,S006,Widget,3,94.41,CARD
2025-09-03 20:14:01,S010,Doohickey,3,17.82,UPI
2025-09-04 20:29:47,S003,Whatsit,5,70.68,UPI
2025-09-04 20:42:03,S003,Thingamajig,4,86.72,CARD
2025-09-04 08:20:35,S005,Gadget,2,170.39,CARD
2025-09-04 10:31:30,S004,Gadget,1,143.1,CASH
2025-09-04 12:43:08,S001,Thingamajig,3,93.89,UPI
2025-09-04 17:02:19,S008,Doohickey,4,17.16,WALLET
2025-09-04 16:49:26,S005,Whatsit,2,57.37,UPI
2025-09-04 19:28:10,S003,Thingamajig,1,78.68,WALLET
2025-09-04 13:02:31,S001,Widget,2,114.02,UPI
2025-09-04 08:16:42,S001,Apparatus,2,97.29,UPI
2025-09-04 17:57:45,S006,Doodad,4,42.31,UPI
2025-09-04 20:38:44,S008,Widget,4,94.72,WALLET
2025-09-04 19:24:45,S008,Doodad,2,43.3,WALLET
2025-09-04 14:14:56,S007,Whatsit,1,56.9,CASH
2025-09-04 09:14:54,S003,Doodad,4,39.28,CARD
2025-09-04 09:02:46,S005,Contraption,5,143.84,WALLET
2025-09-04 15:51:37,S006,Whatsit,2,67.58,WALLET
2025-09-04 09:53:06,S009,Gadget,4,166.08,UPI
2025-09-04 22:10:38,S005,Doohickey,1,18.1,CASH
2025-09-04 17:07:00,S008,Gadget,4,175.63,UPI
2025-09-04 21:42:58,S009,Widget,4,98.76,CASH
2025-09-04 22:11:14,S010,Contraption,5,153.38,WALLET
2025-09-04 21:29:01,S005,Whatsit,1,59.25,UPI
2025-09-04 11:57:37,S002,Contraption,3,123.91,UPI
2025-09-04 13:57:34,S008,Doodad,4,43.5,WALLET
2025-09-04 17:51:42,S001,Thingamajig,5,93.02,CARD
2025-09-04 12:55:13,S008,Gadget,3,146.43,WALLET
2025-09-04 11:30:00,S003,Contraption,1,145.4,UPI
2025-09-04 22:18:55,S005,Doodad,2,40.28,UPI
2025-09-04 12:50:11,S010,Doohickey,5,18.67,CARD
2025-09-04 21:59:09,S006,Doohickey,3,18.67,CARD
2025-09-04 10:42:22,S010,Contraption,4,127.64,UPI
2025-09-04 15:42:43,S010,Widget,3,101.11,WALLET
2025-09-04 16:05:36,S007,Doodad,4,45.34,CARD
2025-09-04 19:30:18,S008,Apparatus,5,87.2,CARD
2025-09-04 12:09:25,S009,Doohickey,5,18.86,UPI
2025-09-04 19:57:54,S002,Whatsit,3,55.94,UPI
2025-09-04 18:36:36,S009,Whatsit,2,63.39,UPI
2025-09-04 15:43:19,S010,Whatsit,1,63.19,UPI
2025-09-04 20:27:50,S002,Whatsit,3,59.03,CASH
2025-09-04 08:48:05,S004,Doohickey,4,20.62,UPI
2025-09-04 12:45:10,S006,Doodad,5,44.44,CARD
2025-09-04 15:35:20,S003,Contraption,3,145.16,CARD
2025-09-04 19:02:55,S003,Doohickey,4,17.21,UPI
2025-09-04 10:01:30,S004,Doohickey,5,17.31,WALLET
2025-09-04 11:39:49,S010,Contraption,3,141.0,UPI
2025-09-04 15:12:39,S005,Widget,2,109.89,WALLET
2025-09-04 12:18:38,S002,Apparatus,5,85.14,UPI
2025-09-04 19:34:39,S005,Doodad,1,38.44,CASH
2025-09-04 11:20:35,S009,Contraption,3,117.73,CASH
2025-09-04 21:19:58,S004,Whatsit,1,64.84,CASH
2025-09-04 13:35:57,S007,Apparatus,1,85.14,CARD
2025-09-04 19:43:41,S006,Thingamajig,2,94.47,CARD
2025-09-04 22:52:14,S007,Widget,1,115.87,CARD
2025-09-04 20:25:31,S005,Widget,2,107.39,CARD
2025-09-04 14:24:12,S001,Doohickey,1,17.6,CASH
2025-09-04 11:57:03,S004,Gadget,3,146.52,CASH
2025-09-04 20:44:45,S001,Apparatus,4,80.18,CARD
2025-09-04 19:18:52,S004,Whatsit,1,69.3,UPI
2025-09-04 21:43:55,S007,Doodad,2,44.18,UPI
2025-09-04 20:38:48,S001,Widget,3,96.6,UPI
2025-09-04 20:26:46,S009,Thingamajig,1,77.48,WALLET
2025-09-04 08:43:43,S007,Doohickey,5,19.29,CARD
2025-09-04 21:52:29,S005,Doodad,2,36.16,UPI
2025-09-04 14:01:05,S008,Doodad,4,37.67,UPI
2025-09-04 16:43:31,S007,Apparatus,1,83.66,WALLET
2025-09-04 12:41:57,S002,Whatsit,5,54.59,UPI
2025-09-04 12:57:37,S008,Thingamajig,3,74.67,UPI
2025-09-04 09:51:06,S001,Doodad,5,43.56,CARD
2025-09-04 10:06:31,S008,Doohickey,3,19.0,CARD
2025-09-04 19:27:05,S004,Apparatus,2,103.63,CARD
2025-09-04 10:52:38,S007,Gadget,4,170.21,UPI
2025-09-04 18:25:22,S009,Thingamajig,5,85.59,UPI
2025-09-04 13:30:45,S006,Doodad,1,35.81,CARD
2025-09-04 22:34:49,S008,Thingamajig,1,76.62,UPI
2025-09-04 16:11:29,S006,Gadget,1,144.06,UPI
2025-09-04 22:05:28,S009,Gadget,2,171.42,CARD
2025-09-04 12:41:11,S001,Apparatus,3,103.3,UPI
2025-09-04 14:20:15,S005,Widget,2,107.96,CASH
2025-09-04 14:51:16,S008,Thingamajig,5,87.51,CASH
2025-09-04 12:55:08,S001,Doohickey,2,21.98,WALLET
2025-09-04 12:10:49,S004,Contraption,5,132.5,WALLET
2025-09-04 10:44:45,S010,Apparatus,5,87.11,WALLET
2025-09-04 19:43:52,S010,Contraption,5,137.06,UPI
2025-09-04 14:48:09,S007,Doohickey,4,17.47,UPI
2025-09-04 16:26:42,S002,Doodad,2,35.71,CASH
2025-09-04 08:14:13,S006,Contraption,1,133.11,CASH
2025-09-04 16:35:03,S005,Doohickey,5,17.77,UPI
2025-09-04 18:54:56,S006,Widget,4,118.64,WALLET
2025-09-04 18:54:52,S004,Apparatus,4,96.54,CARD
2025-09-04 22:55:31,S008,Apparatus,5,83.42,CARD
2025-09-04 15:43:08,S008,Contraption,1,119.74,UPI
2025-09-04 10:40:06,S007,Gadget,1,163.6,CARD
2025-09-04 22:53:20,S010,Apparatus,2,103.06,CARD
2025-09-04 08:57:30,S005,Doohickey,5,18.79,CARD
2025-09-04 16:53:16,S002,Whatsit,3,59.77,WALLET
2025-09-04 08:52:35,S010,Whatsit,2,53.7,WALLET
2025-09-04 18:16:03,S001,Contraption,1,121.91,CARD
2025-09-04 09:45:56,S005,Apparatus,5,95.89,UPI
2025-09-04 15:11:29,S007,Gadget,1,177.46,CARD
2025-09-04 22:59:12,S002,Apparatus,1,94.82,UPI
2025-09-04 09:21:58,S006,Thingamajig,3,91.82,CASH
2025-09-04 16:56:24,S006,Contraption,5,127.99,WALLET
2025-09-04 22:12:22,S002,Widget,3,98.39,CASH
2025-09-04 08:43:17,S009,Widget,2,104.3,CASH
2025-09-04 17:20:39,S009,Gadget,3,175.77,CARD
2025-09-04 15:32:53,S010,Widget,4,93.7,UPI
2025-09-04 11:49:08,S005,Doodad,1,39.51,CASH
2025-09-04 11:11:57,S010,Thingamajig,3,88.37,CASH
2025-09-04 13:13:26,S005,Doohickey,3,17.19,UPI
2025-09-04 22:44:51,S007,Thingamajig,5,74.33,WALLET
2025-09-04 12:52:37,S009,Doodad,3,43.87,UPI
2025-09-04 16:29:40,S010,Widget,3,106.03,WALLET
2025-09-04 11:05:26,S007,Doodad,4,46.52,UPI
2025-09-04 11:38:22,S010,Gadget,1,163.81,UPI
2025-09-04 14:42:44,S003,Doodad,3,46.62,UPI
2025-09-04 22:43:29,S009,Doodad,1,35.48,CASH
2025-09-04 16:05:35,S002,Doodad,2,36.88,CASH
2025-09-04 11:20:13,S007,Apparatus,5,85.62,UPI
2025-09-04 16:16:52,S006,Doodad,5,45.69,WALLET
2025-09-04 20:57:48,S003,Whatsit,3,53.55,WALLET
2025-09-04 12:47:09,S004,Apparatus,1,104.56,WALLET
2025-09-04 17:58:57,S006,Whatsit,1,64.82,WALLET
2025-09-04 19:50:50,S002,Doodad,1,38.4,UPI
2025-09-04 15:46:54,S008,Thingamajig,1,88.53,UPI
2025-09-04 16:10:13,S009,Thingamajig,3,74.55,WALLET
2025-09-04 20:54:57,S008,Apparatus,4,100.42,UPI
2025-09-04 19:23:48,S006,Widget,4,106.14,CARD
2025-09-04 12:48:05,S006,Gadget,5,169.17,UPI
2025-09-04 12:17:12,S001,Contraption,4,126.33,UPI
2025-09-04 12:22:59,S002,Doohickey,4,20.29,WALLET
2025-09-04 22:18:48,S002,Doohickey,2,18.3,CASH
2025-09-04 10:02:21,S008,Doohickey,4,21.85,WALLET
2025-09-04 20:53:36,S004,Whatsit,4,59.41,UPI
2025-09-04 18:43:51,S005,Contraption,4,139.22,WALLET
2025-09-04 21:20:44,S010,Whatsit,5,55.04,CARD
2025-09-04 11:55:22,S008,Doohickey,1,20.45,CARD
2025-09-04 09:17:51,S009,Widget,2,99.08,WALLET
2025-09-04 10:29:47,S010,Gadget,2,171.26,CASH
2025-09-04 11:28:10,S002,Thingamajig,1,88.75,CARD
2025-09-04 08:13:06,S004,Contraption,4,127.2,CARD
2025-09-04 15:47:14,S001,Doodad,2,39.66,CARD
2025-09-04 12:50:54,S001,Doohickey,2,17.18,WALLET
2025-09-04 18:29:43,S007,Doodad,2,41.15,CARD
2025-09-04 16:22:59,S006,Apparatus,3,105.54,CARD
2025-09-04 10:35:04,S009,Apparatus,5,105.37,UPI
2025-09-04 14:37:20,S006,Apparatus,1,97.94,CASH
2025-09-04 10:43:51,S006,Doodad,5,35.79,UPI
2025-09-04 15:40:55,S001,Widget,3,104.08,WALLET
2025-09-04 22:46:47,S008,Doodad,4,36.54,CARD
2025-09-04 14:03:37,S007,Thingamajig,3,82.01,UPI
2025-09-04 13:13:24,S006,Gadget,4,150.17,WALLET
2025-09-04 10:44:51,S003,Doodad,2,36.65,UPI
2025-09-04 15:37:24,S007,Contraption,5,138.34,WALLET
2025-09-04 13:50:04,S007,Apparatus,4,91.71,CASH
2025-09-04 16:24:20,S003,Gadget,3,167.87,UPI
2025-09-04 18:47:21,S002,Thingamajig,2,88.93,WALLET
2025-09-04 18:40:01,S008,Contraption,3,120.92,UPI
2025-09-04 09:08:06,S008,Thingamajig,2,83.41,CASH
2025-09-04 20:31:55,S008,Whatsit,3,62.42,CASH
2025-09-04 11:08:36,S010,Apparatus,3,98.36,CARD
2025-09-04 15:12:58,S006,Gadget,5,142.12,CARD
2025-09-04 21:12:07,S008,Whatsit,5,62.59,CASH
2025-09-04 09:41:08,S010,Doohickey,5,19.37,CARD
2025-09-04 18:45:37,S001,Contraption,2,135.05,UPI
2025-09-04 11:23:04,S001,Doohickey,1,18.75,CASH
2025-09-04 18:52:21,S005,Apparatus,1,96.15,UPI
2025-09-04 17:12:37,S002,Doohickey,2,17.14,CASH
2025-09-04 15:52:27,S001,Apparatus,3,89.05,CARD
2025-09-04 19:02:33,S009,Doodad,3,41.69,UPI
2025-09-04 18:47:11,S008,Gadget,2,158.6,CASH
2025-09-04 09:42:03,S007,Whatsit,3,68.93,WALLET
2025-09-04 14:39:02,S008,Contraption,1,147.82,CASH
2025-09-04 20:06:01,S001,Widget,1,116.44,UPI
2025-09-04 16:12:47,S009,Widget,2,106.05,CARD
2025-09-04 11:38:13,S004,Apparatus,1,83.87,CARD
2025-09-04 11:31:16,S009,Doohickey,5,17.9,CASH
2025-09-04 14:59:41,S004,Contraption,4,134.05,WALLET
2025-09-04 09:38:47,S008,Thingamajig,3,93.43,UPI
2025-09-04 09:00:26,S001,Thingamajig,5,83.68,WALLET
2025-09-04 08:55:18,S002,Apparatus,1,82.82,WALLET
2025-09-04 14:46:44,S004,Thingamajig,5,90.53,CARD
2025-09-04 11:55:05,S007,Doodad,4,40.51,UPI
2025-09-04 16:19:25,S009,Gadget,4,177.42,CASH
2025-09-04 21:47:59,S005,Whatsit,3,60.25,WALLET
2025-09-04 10:06:02,S001,Gadget,4,174.59,CASH
2025-09-04 08:20:06,S004,Contraption,5,134.77,WALLET
2025-09-04 12:00:46,S009,Contraption,5,120.91,CARD
2025-09-04 14:36:45,S008,Thingamajig,5,86.63,CARD
2025-09-04 11:37:30,S010,Apparatus,5,86.34,WALLET
2025-09-04 20:03:33,S005,Apparatus,1,81.16,WALLET
2025-09-04 19:59:52,S001,Whatsit,4,64.09,UPI
2025-09-04 20:37:57,S001,Thingamajig,3,76.02,WALLET
2025-09-04 22:47:49,S007,Doodad,3,37.92,CARD
2025-09-04 14:21:12,S003,Thingamajig,3,74.16,WALLET
2025-09-04 10:27:35,S007,Apparatus,4,91.71,CARD
2025-09-04 15:56:53,S005,Doohickey,1,20.63,WALLET
2025-09-04 21:48:57,S010,Whatsit,2,55.68,CASH
2025-09-04 18:29:34,S005,Contraption,4,154.37,CASH
2025-09-04 08:33:45,S001,Whatsit,2,56.12,CASH
2025-09-04 16:33:53,S010,Whatsit,3,67.18,CARD
2025-09-04 08:57:39,S009,Widget,1,103.26,UPI
2025-09-04 16:17:33,S004,Doohickey,4,17.92,CASH
2025-09-04 08:03:19,S004,Gadget,4,176.98,WALLET
2025-09-04 10:26:29,S010,Thingamajig,4,92.23,UPI
2025-09-04 12:47:20,S005,Contraption,1,140.02,CASH
2025-09-04 10:54:16,S009,Widget,5,94.58,CARD
2025-09-04 09:56:12,S005,Apparatus,4,95.64,WALLET
2025-09-04 21:04:02,S005,Apparatus,1,106.72,UPI
2025-09-04 11:24:24,S001,Whatsit,1,53.83,UPI
2025-09-04 22:48:45,S007,Contraption,3,151.82,WALLET
2025-09-04 16:13:03,S008,Apparatus,2,93.09,CASH
2025-09-04 15:35:05,S005,Doodad,2,45.23,CARD
2025-09-04 19:36:19,S010,Apparatus,3,86.93,UPI
2025-09-04 12:28:05,S006,Apparatus,5,105.53,CASH
2025-09-04 16:51:43,S007,Thingamajig,3,75.4,CARD
2025-09-04 18:25:16,S002,Contraption,3,122.28,CARD
2025-09-04 10:41:22,S006,Thingamajig,4,76.43,CASH
2025-09-04 14:20:17,S006,Whatsit,1,62.66,UPI
2025-09-04 20:31:22,S001,Apparatus,2,96.82,UPI
2025-09-04 16:09:07,S001,Gadget,1,142.17,CASH
2025-09-04 15:42:46,S007,Thingamajig,5,72.03,CASH
2025-09-04 08:09:17,S003,Apparatus,2,105.88,WALLET
2025-09-04 08:33:37,S007,Whatsit,2,62.9,CASH
2025-09-04 16:08:48,S007,Gadget,1,142.41,CARD
2025-09-04 13:05:21,S006,Widget,3,99.81,CARD
2025-09-04 19:00:25,S007,Apparatus,2,90.08,WALLET
2025-09-04 12:07:54,S006,Whatsit,1,66.77,CARD
2025-09-04 12:34:17,S005,Contraption,5,119.72,CARD
2025-09-04 18:55:18,S008,Whatsit,4,57.91,WALLET
2025-09-04 14:29:28,S005,Contraption,1,126.51,WALLET
2025-09-04 08:05:12,S005,Whatsit,5,53.78,WALLET
2025-09-04 22:06:42,S008,Contraption,2,129.46,CARD
2025-09-04 08:50:27,S001,Widget,2,100.62,WALLET
2025-09-04 19:23:52,S003,Widget,1,116.84,CASH
2025-09-04 22:26:16,S001,Doohickey,2,18.67,WALLET
2025-09-04 17:18:00,S010,Doohickey,5,19.79,CASH
2025-09-04 09:02:22,S009,Thingamajig,1,86.23,WALLET
2025-09-04 09:56:02,S001,Doohickey,2,20.8,CARD
2025-09-04 18:24:19,S009,Widget,5,103.49,UPI
2025-09-04 11:56:59,S009,Doohickey,4,17.74,UPI
2025-09-04 21:52:27,S001,Apparatus,3,85.36,CARD
2025-09-04 17:22:57,S007,Doodad,3,41.56,CASH
2025-09-04 15:02:11,S002,Thingamajig,4,77.59,CARD
2025-09-04 12:26:04,S002,Gadget,4,157.52,WALLET
2025-09-04 15:00:58,S005,Apparatus,4,92.85,WALLET
2025-09-04 21:37:04,S003,Gadget,5,141.81,CASH
2025-09-04 12:46:14,S004,Gadget,5,150.68,CASH
2025-09-04 11:16:57,S009,Whatsit,2,57.93,UPI
2025-09-04 10:09:57,S007,Thingamajig,4,89.69,CARD
2025-09-04 08:55:29,S009,Gadget,5,148.53,CASH
2025-09-04 19:29:10,S006,Widget,1,118.21,CASH
2025-09-04 19:04:38,S008,Widget,1,110.29,WALLET
2025-09-04 18:56:13,S008,Contraption,3,127.91,CASH
2025-09-04 15:37:10,S006,Apparatus,4,81.19,CARD
2025-09-04 21:23:55,S002,Widget,1,91.11,CASH
2025-09-04 13:34:03,S001,Thingamajig,2,89.24,UPI
